,computation_time
0,0.008326
1,0.006637
2,0.006995
3,0.006902
4,0.006756
5,0.006958
6,0.007045
7,0.006875
8,0.006666
9,0.006607
10,0.006715
11,0.006825
12,0.007098
13,0.006741
14,0.006754
15,0.006626
16,0.0067
17,0.00678
18,0.006755
19,0.006955
20,0.006566
21,0.006788
22,0.007023
23,0.006618
