,computation_time
0,0.013442
1,0.011047
2,0.011107
3,0.011549
4,0.011305
5,0.011854
6,0.011473
7,0.010959
8,0.011149
9,0.01202
10,0.011284
11,0.011254
12,0.011247
13,0.011268
14,0.011201
15,0.011159
16,0.011473
17,0.011184
18,0.011726
19,0.011221
20,0.011331
21,0.011591
22,0.011634
23,0.011628
